Abbott,"","",""
Fountain 2 Low ,˂0.120 U
Fountain 3 ,1.12 J
Schaefer,""
Outdoor,""
Fountain 1* ,34
Schreiber ,""
Outdoor,""
Fountain 1 High ,3.3
Fountain 1 Middle ,3.2
Fountain 1 Low ,3.5
Fountain 2 High ,<2.0 U
Fountain 2 Low ,<2.0 U
Scottsdale,""
Indoor,""
Hallway by Gym ,0.531 J
Outdoor,""
Fountain 1 ,6.44
Seneca,"",""
Outdoor ,"",""
Fountain 1 High ,"",<2.0 U
Fountain 1 Low ,"",<2.0 U
Senka,"",""
Outdoor,"",""
Fountain 1 High ,"",˂0.120 U
Fountain 1 Middle ,"",0.168 J
Fountain 1 Low ,"",0.482 J
Fountain 2 High ,"",0.168 J
Fountain 2 Middle ,"",0.202 J
Fountain 2 low ,"",0.295 J
Fountain 3 High ,"",˂0.120 U
Fountain 3 Middle ,"",0.179 J
Fountain 3 Low ,"",˂0.120 U
Fountain 4 High ,"",0.37 J
Fountain 4 Low ,"",0.263 J
Senn,"",""
Outdoor,"",""
Fountain 1 High ,"",<2.0 U
Fountain 1 Low ,"",<2.0 U
Fountain 2 High* ,"",26
Fountain 2  Low* ,"",8.5
Founatin 3 High* ,"",35
Fountain 3 Low* ,"",36
Fountain 4 high ,"",6.6
Fountain 4 Low ,"",7.2
Fountain 5 High ,"",<2.0 U
Founatin 5 Low ,"",<2.0 U
Seward,"",""
Indoor,"",""
Main Lobby ,"",<0.120  U
Kitchen Sink ,"",<2.0 U
Outdoor ,"",""
Fountain 1 High ,"",<2.0 U
Fountain 1 Low ,"",<2.0 U
Fountain 1 Dog ,"",<2.0 U
Fountain 2* ,"",110
Fountain 3 ,"",<2.0 U
Shabonna,"",""
Indoor,"",""
Lobby ,"",0.55 J
"",Basement by TR Room ,<0.120 U
"",Women's Locker Room ,0.96 J
"",Men's Locker Room ,<0.120 U
"",Outdoor,""
"",Fountain 1 High ,0.243J
"",Fountain 1 Middle ,0.227 J
"",Fountain 1 Low ,0.208 J
"",Fountain 2 High* ,16.8
"",Fountain 2 Low* ,17
"",Fountain 3 High ,8.25
"",Fountain 3 Low ,8.41
"",Fountain 4 High ,0.716 J
"",Fountain 4 Low ,0.718 J
Shedd,"",""
"",Indoor,""
"",By Gym ,0.679 J
"",By Lobby ,1.33 J
"",Kitchen Sink ,<2.0 U
"",Outdoor,""
"",Fountain 1 ,3.73 J
Sheil,"",""
"",Indoor,""
"",1st Floor by Restrooms ,0.489 J
"",2nd Floor by Theater Room ,0.962 J
"",Kitchen Sink ,<2.0 U
"",Outdoor,""
"",Fountain 1 ,˂2.0 U
Sheridan,"",""
"",Indoor,""
"",1st Floor Lobby ,<0.120 U
"",2nd Floor North Gym Entrance ,13.1
"",2nd Floor South Gym Entrance ,1.49 J
"",Men's Locker Room ,1.01 J
"",Pool Area - High ,0.465 J
"",Pool Area - Low ,0.46 J
"",Kitchen Sink ,<2.0 U
"",Outdoor ,""
"",Fountain 1 High* ,35
"",Fountain 1 Low* ,31
"",Fountain 2 High ,3.3
"",Fountain 2 Middle ,3.3
"",Fountain 2 Low ,3.2
Sherman,"",""
Indoor,"",""
Main Lobby ,"",0.241 J
Women's Locker Room ,"",<0.120 U
Men's Locker Room ,"",0.152 J
Outdoor,"",""
Fountain 1 High* ,"",58.6
Fountain 1 Low* ,"",69
Fountain 2 High ,"",<0.120 U
Fountain 2 Middle ,"",<0.120 U
Fountain 2 Low ,"",<0.120 U
Fountain 3 ,"",8.32
Fountain 4* ,"",19.6
Fountain 5* ,"",69.3
Fountain 6 High ,"",6.14
Fountain 6 Low ,"",7.55
Sherwood,"",""
Indoor,"",""
Lobby ,"",1.54 J
Kitchen Sink ,"",<2.0 U
Outdoor,"",""
Fountain 1 ,"",0.246 J
Fountain 2 ,"",<0.120 U
Fountain 3 High ,"",0.132 J
Fountain 3 Low ,"",0.156 J
Simons,"",""
Indoor,"",""
Lobby ,"",0.482 J
Outdoor,"",""
Fountain 1 High* ,"",16.6
Fountain 1 Low* ,"",18.9
Skinner,"",""
Indoor,"",""
Lobby ,"",0.195  J
Kitchen Sink ,"",<2.0 U
Outdoor ,"",""
Fountain 1 High ,"",˂2.0 U
Fountain 1 Low ,"",˂2.0 U
Fountain 1 Dog ,"",˂2.0 U
Fountain 2 High ,"",˂2.0 U
Fountain 2 Middle ,"",˂2.0 U
Fountain 2 Low ,"",˂2.0 U
Fountain 3 High ,"",˂2.0 U
Fountain 3 Low ,"",˂2.0 U
Fountain 3 Dog ,"",˂2.0 U
Smith (Joseph Higgins),""
Indoor,""
East End ,1.48 J
West End ,0.862 J
Kitchen Sink ,<2.0 U
Outdoor,""
Fountain 1 High* ,23.9
Fountain 1 Middle* ,23.7
Fountain 1 Low* ,23.2
Fountain 2* ,21.9
Fountain 3 ,3.28 J
Fountain 4 ,7.69
Smith (Wendell),""
Indoor,""
Main Lobby ,0.831  J
Outdoor ,""
Fountain 1 ,2.49 J
Fountain 2* ,67.5
Fountain 3* ,30.9
Snapping Turtle,""
Outdoor,""
Fountain 1 ,13.2
Snowberry,""
Outdoor,""
Fountain 1 ,7.31
South Lakeview,""
Outdoor,""
Fountain 1 High* ,18
Fountain 1 Low* ,17
South Shore Cultural Center,""
Indoor,""
Basement Near Restrooms ,<0.120 U
Near Art Gallery ,0.359 J
Near Restaurant ,0.373 J
Mezzanine Near Men's Room ,1.2 J
Oak Room Sink ,<2.0 U
CAN Sink ,<2.0 U
Dinning Room Sink ,<2.0 U
Spikings Farm,""
Outdoor,""
"",Fountain 1 High ,8.93
"",Fountain 1 Low ,9.91
Spruce,"",""
"",Outdoor,""
"",Fountain 1* ,24.8
Stanton,"",""
"",Indoor,""
"",Pool Area ,<0.120 U
"",Gym Entrance - High ,<0.120 U
"",Gym Entrance - Low ,<0.120 U
"",Kitchen Sink ,<2.0 U
"",Oudoor ,""
"",Fountain 1 ,<2.0 U
Starr,"",""
"",Outdoor ,""
"",Fountain 1 High ,<2.0 U
"",Fountain 1 Middle ,<2.0 U
"",Fountain 1 Low ,<2.0 U
Stars and Stripes,"",""
"",Outdoor,""
"",Fountain 1 High ,5.88
"",Fountain 1 Middle ,7.58
"",Fountain 1 Low ,6.66
Stout,"",""
"",Outdoor,""
"",Foutain 1 High* ,169
"",Foutain 1 Low* ,174
"",Foutain 2* ,19.9
Strohacker,"",""
"",Outdoor,""
"",Fountain 1* ,39.6
Sumac,"",""
"",Outdoor ,""
"",Fountain 1 High ,9.2
"",Fountain 1 Middle ,9.6
"",Fountain 1 Low ,9.0
Sun-Yet Sen,"",""
"",Outdoor ,""
"",Fountain 1 High ,<2.0 U
"",Fountain 1 Low ,<2.0 U
Supera,"",""
"",Outdoor,""
"",Fountain 1 High ,6.9
"",Fountain 1 Middle ,6.7
"",Fountain 1 Low ,6.6
Superior,"",""
"",Outdoor,""
"",Fountain 1 High* ,15.4
"",Fountain 1 Low* ,13.3
Sweet Clover,"",""
"",Outdoor,""
"",Fountain 1 High ,5.73
"",Fountain 1 Low ,6.4
Sycamore,"",""
"",Outdoor ,""
"",Fountian 1* ,142
Taylor,"",""
"",Indoor,""
"",Lobby ,<0.120 U
"",1st Floor Hallway ,0.191 J
"",2nd Floor Hallway ,1.82 J
"",Kitchen Sink ,<2.0 U
"",Outdoor ,""
"",Fountain 1 ,14
"",Fountain 2 ,9.5
Taylor Lauridsen,"",""
"",Indoor,""
"",Lobby ,<0.750 U
"",Fitness Center ,0.198 J
"",Kitchen Sink ,<2.0 U
"",Outdoor ,""
"",Fountain 1 High ,<0.120 U
"",Fountain 1 Middle ,0.157 J
"",Fountain 1 Low ,0.127 J
"",Fountain 2 ,14.8
Throop,"",""
"",Outdoor ,""
"",Fountain 1 ,<2.0 U
Thuis,"",""
Outdoor,"",""
Fountain 1* ,"",125
Till-Mobley,"",""
Outdoor ,"",""
Fountain 1 ,"",13.4
Tilton,"",""
Outdoor,"",""
Fountain 1 ,"",<0.120 U
Touhy,"",""
Indoor ,"",""
Game Room ,"",1.04 J
Outdoor,"",""
Fountain 1 High ,"",<2.0
Fountain 1 Middle ,"",<2.0
Fountain 1 Low ,"",<2.0
Fountain 2 High* ,"",52
Fountain 2 Low* ,"",100
Fountain 3* ,"",73
Touhy-Herbert,"",""
Outdoor ,"",""
Fountain 1 ,"",12
Fountain 2 ,"",3.9
Trebes,"",""
Outdoor,"",""
Fountain 2 ,"",˂2.0 U
Triangle,"",""
Outdoor,"",""
Fountain 1 High ,"",<2.0
Fountain 1 Low ,"",9
Trumbull,"",""
Indoor,"",""
Main Lobby ,"",<0.120  U
2nd Floor Near Washrooms ,"",0.247  J
North Lobby Near Gym ,"",1.28  J
Men's Locker Room ,"",4.90  J
Outdoor,"",""
Fountain 1 ,"",˂2.0 U
Fountain 2 ,"",˂2.0 U
Fountain 4 ,"",˂2.0 U
"","",Fountain 5 High ,˂2.0 U
"","",Fountain 6 High ,3.3
"","",Fountain 6 Low ,9.4
Tuley,"","",""
"",Indoor,"",""
"","",Lobby - High ,0.424 J
"","",Lobby - Low ,0.609 J
"","",Men's Locker Room ,9.75
"","",Women's Locker Room ,1.97 J
"",Outdoor ,"",""
"","",Fountain 1 ,4.49 J
"","",Fountain 2 High ,0.291 J
"","",Fountain 2 Low ,0.304 J
"","",Fountain 3 ,<0.120  U
"","",Fountain 4 ,10.3
"","",Fountain 5 ,0.153 J
"","",Fountain 6 ,0.389 J
"","",Fountain 7 High ,<0.120  U
"","",Fountain 7 Middle ,0.296 J
"","",Fountain 7 Low ,<0.120  U
Union,"","",""
"",Indoor,"",""
"","",2nd Floor Lobby ,1.77 J
"","",Near Game Room ,5.98
"","",1st Floor Lobby ,0.235 J
"","",Kitchen Sink ,<2.0 U
"",Outdoor,"",""
"","",Fountain 1* ,77
"","",Fountain 2 High ,˂2.0 U
"","",Fountain 2 Middle ,˂2.0 U
"","",Fountain 2 Low ,˂2.0 U
"","",Fountain 3 ,˂2.0 U
"","",Fountain 4 ,˂2.0 U
Union Gym Building,"","",""
"",Indoor,"",""
"","",Near Entrance ,<0.120 U
Unity,"","",""
"",Outdoor,"",""
"","",Fountain 1 ,<0.120 U
"","",Fountain 2 ,0.248 J
"","",Fountain 3 ,0.157 J
"","",Fountain 4 ,1.08 J
Valley Forge,"",""
Indoor,"",""
Lobby - High ,"",<0.120 U
Lobby - Low ,"",<0.120 U
Fitness Center - High ,"",0.17 J
Fitness Center - Low ,"",0.135 J
Outdoor,"",""
Fountain 1* ,"",36.5
Fountain 2 High ,"",3.66
Fountain 2 Middle ,"",3.43
Fountain 2 Low ,"",4.56
Veteran's Memorial,"",""
Indoor,"",""
Club Room ,"",2.85 J
Outdoor,"",""
Fountain 1 High ,"",<2.0 U
Fountain 1 Middle ,"",<2.0 U
Fountain 1 Low ,"",<2.0 U
Violet,"",""
Outdoor,"",""
Fountain 1 ,"",3.41 J
Vittum,"",""
Indoor,"",""
1st Floor by Office - High ,"",0.521 J
1st Floor by Office - Low ,"",0.459 J
2nd Floor by Special Rec - High ,"",0.542 J
2nd Floor by Special Rec - Low ,"",0.481 J
Kitchen Sink ,"",<2.0 J
Outdoor,"",""
Fountain 1 High ,"",10.5
Fountain 1 Low ,"",9.19
Fountain 2 High ,"",12.4
Fountain 2 Middle ,"",11.8
Fountain 2 Low ,"",10.3
Fountain 3 High ,"",12.4
Fountain 3 Low ,"",13.5
Vogle,"",""
Outdoor ,"",""
Fountain 1* ,"",51.6
Wallace,"",""
Outdoor,"",""
Fountain 1 High ,"",4.03 J
"",Fountain 1 Low ,4.45 J
Walnut,"",""
Outdoor,"",""
"",Fountain 1 High* ,34.9
"",Fountain 1 Low* ,33.8
Walsh,"",""
Outdoor,"",""
"",Fountain 1 High ,˂2.0 U
"",Fountain 1 Middle ,˂2.0 U
"",Fountain 1 Low ,˂2.0 U
"",Fountain 2 High ,˂2.0 U
"",Fountain 2 Middle ,˂2.0 U
"",Fountain 2 Low ,˂2.0 U
"",Fountain 3 High ,˂2.0 U
"",Fountain 3 Middle ,˂2.0 U
"",Fountain 3 Low ,˂2.0 U
"",Fountain 4 High* ,15
"",Fountain 4 Low* ,13
Wang,"",""
Outdoor,"",""
"",Fountain 1 High ,˂2.0 U
"",Fountain 1 Middle ,˂2.0 U
"",Fountain 1 Low ,˂2.0 U
Ward,"",""
Outdoor,"",""
"",Fountain 1 High ,˂2.0 U
"",Fountain 1 Low ,˂2.0 U
"",Fountain 1 Dog ,˂2.0 U
"",Fountain 2 High ,˂2.0 U
"",Fountain 2 Middle ,˂2.0 U
"",Fountain 2 Low ,˂2.0 U
Warren,"",""
Indoor,"",""
"",Main Lobby ,0.24 J
"",Outside Locker Room ,1.43 J
Outdoor ,"",""
"",Fountain 1* ,41
"",Fountain 2* ,186
"",Fountain 3* ,163
"",Fountain 3.5* ,21.4
"",Fountain 3.7* ,19.3
"",Fountain 4* ,50.4
Fountain 5* ,17.7
Fountain 6* ,40.9
Washington (George),""
Indoor,""
1st Floor Near Men's Room ,1.21  J
1st Floor Near Women's Room ,1.27  J
1st Floor North Hallway ,1.43  J
Women's Locker Room ,1.18  J
Men's Locker Room ,3.32  J
Dance Studio ,0.629  J
Outdoor,""
Fountain 1 ,3.84 J
Fountain 2 ,4.85 J
Fountain 3* ,24
Fountain 4* ,22.7
Fountain 5* ,15.4
Fountain 6* ,46.6
Fountain 7 ,5.13
Fountain 8 ,0.424 J
Fountain 9* ,35.9
Fountain 10 ,5.04
Fountain 11 ,0.749 J
Fountain 12 ,9
Fountain 13* ,30.8
Fountain 14 High ,0.177 J
Fountain 14 Low ,0.191 J
Fountain 15 High ,<0.120 U
Fountain 15 Middle ,<0.120 U
Fountain 15 Low ,<0.120 U
Fountain 16* ,24.9
Fountain 18 High ,0.12 J
Fountain 18 Low ,0.243 J
Washington (Harold),""
Outdoor,""
Fountain 1 ,2.09 J
Fountain 2 ,<0.120 U
Fountain 3 ,1.66 J
Washington Memorial ,""
Outdoor,""
Fountain 1 High ,<2.0 U
Fountain 1 Low ,<2.0 U
Washington Square,""
Outdoor,""
"",Fountain 1 High ,<2.0 U
"",Fountain 1 Low ,<2.0 U
Washtenaw,"",""
Indoor,"",""
"",Club Room* ,21
Outdoor,"",""
"",Fountain 1 High* ,10.3
"",Fountain 1 Middle* ,25.4
"",Fountain 1 Low* ,23.4
Webster,"",""
Outdoor ,"",""
"",Fountain 1 High ,<2.0 U
"",Fountain 1 Low ,<2.0 U
Weisman,"",""
Outdoor,"",""
"",Fountain 1 High ,2.0
"",Fountain 1 Middle ,˂2.0 U
"",Fountain 1 Low ,2.2
Welles,"",""
Indoor,"",""
"",Main Hallway ,0.414 J
"",Men's Locker Room ,8.98
"",Women's Locker Room ,2.3 J
"",Pool Deck ,0.555 J
Outdoor ,"",""
"",Fountain 1 High ,<0.120 U
"",Fountain 1 Midle ,<0.120 U
"",Fountain 1 Low ,<0.120 U
"",Fountain 2 High ,5.06
"",Fountain 2 Low ,5.38
"",Fountain 3 High ,2.9 J
"",Fountain 3 Middle ,1.13 J
"",Fountain 3 Low ,2.28 J
"",Fountain 4 High ,0.39 J
"",Fountain 4 Low ,0.397 J
"",Fountain 4 Dog ,0.125 J
Wendt,"",""
Outdoor,"",""
"",Fountain 1 ,3.6
Wentworth,"",""
Indoor,"",""
Lobby ,<0.120 U
Oudoor,""
Fountain 1 ,14.5
Fountain 2 High ,<0.120 U
Fountain 2 Middle ,<0.120 U
Fountain 2 Low ,<0.120 U
Fountain 3* ,54.7
Wentworth Garden,""
Indoor,""
Near Lobby ,<2.0 U
Kithen Sink ,<2.0 U
Outdoor ,""
Fountain 1 High ,<0.120 U
Fountain 1 Low ,<0.120 U
Wesolek,""
Outdoor,""
Fountain 1 High* ,30
Fountain 1 Low* ,21
West Chatham,""
Indoor,""
Main Lobby ,1.37  J
Outdoor,""
Fountain 1 ,0.96 J
Fountain 2 High ,<0.120 U
Fountain 2 Low ,<0.120 U
West Lawn,""
Indoor,""
Hallway by Kitchen - High ,0.659  J
Hallway by Kitchen - Low ,0.417  J
Men's Locker Room - North ,1.07  J
Men's Locker Room - South ,0.996  J
Women's Locker Room - High ,1.1  J
Women's Locker Room - Low ,0.867  J
Outdoor,""
Fountain 1 High ,4.50 J
Fountain 1 Middle ,5.48
Fountain 1 Low ,8.1
Fountain 2 High* ,15.3
Fountain 2 Low* ,14
Fountain 3 High ,2.47 J
Fountain 3 Low ,2.47 J
Fountain 4 High ,2.71 J
Fountain 4 Low ,3.44 J
"",Fountain 5 High* ,38.6
"",Fountain 5 Low* ,39
West Pullman,"",""
Indoor,"",""
"",Pool Deck Area ,2.19  J
"",Main Lobby ,<0.120  U
"",Main Level Near Gym ,0.289  J
"",Lower Level Club Room ,0.744  J
Outdoor ,"",""
"",Fountain 1* ,19.9
Western,"",""
Outdoor,"",""
"",Fountain 1 High ,8.16
"",Fountain 1 Low ,8.36
White,"",""
Outdoor,"",""
"",Fountain 1* ,28.2
Wicker,"",""
Indoor,"",""
"",Lobby ,0.194  J
"",Kitchen Sink ,<2.0 U
Outdoor,"",""
"",Fountain 1 High ,0.53 J
"",Fountain 1 Low ,1.23 J
"",Fountain 2* ,34.8
"",Fountain - Dog ,˂0.120 U
"",Fountain 5 ,5.31
Wieboldt,"",""
Outdoor,"",""
"",Fountain 1* ,60
Wildwood,"",""
Outdoor,"",""
"",Fountain 1 High* ,21.9
"",Fountain 1 Low* ,22.4
"",Fountain 2 High* ,31.8
"",Fountain 2 Low* ,16.1
Williams,"",""
Outdoor ,"",""
"",Fountain 2 ,4.1
Williams-Davis,""
Outdoor ,""
Fountain 1 High ,<2.0 U
Fountain 1 Low ,<2.0 U
Willye White ,""
Indoor,""
Lobby ,<0.120 U
Gym Hallway West ,<0.120 U
Outdoor,""
Fountain 1 High ,<2.0
Fountain 1 Low ,˂2.0 U
Wilson (Frank),""
Indoor,""
Club Room ,0.201 J
Outdoor,""
Fountain 1* ,51.2
Fountain 2 High* ,1.21 J
Fountain 2 Middle* ,49.6
Fountain 2 Low* ,<0.120 U
Fountain 3* ,23.9
Wilson (John) Community Center,""
Indoor,""
Hallway Near Washrooms ,0.789  J
Outdoor,""
Fountain 1 High ,4.11 J
Fountain 1 Low ,5.26
Winnemac,""
Outdoor ,""
Fountain 1 High ,0.121 J
Fountain 1 Middle ,0.121 J
Fountain 1 Low ,<0.120 U
Wolcott,""
Outdoor,""
Fountain 1 High ,14.8
Fountain 1 Low ,14.4
Wolfe,""
Indoor,""
Main Lobby ,1.18 J
Outdoor,""
Fountain 1 ,4
Woodhull,""
Indoor,""
Main Lobby ,0.231  J
Outdoor,""
Fountain 1 High ,0.381 J
Fountain 1 Middle ,0.717 J
Fountain 1 Low ,0.284 J 
Wrightwood,""
Outdoor,""
Fountain 1 Low* ,26
Fountain 1 Middle* ,31
Fountain 1 High* ,26
Fountain 2* ,24
Zatterberg,""
Outdoor,""
Fountain 1* ,86
